d3a3a0981a3e2c1ddeff3856b6e60293bcd66f68,DELETE,regular-file,video/manual_uploads/IMG_7632.MP4,6442246,
52a2be3dab7aa6707292e43918b76aa505820b22,DELETE,regular-file,video/manual_uploads/IMG_7633.MP4,5065139,
fd75eb5ac3a9366466c60daf7cdfc0642b3576c3,DELETE,regular-file,video/manual_uploads/IMG_7634.MP4,2726668,
3e99ce4c935fd4accfe3d33613859caf8dbfafe3,DELETE,regular-file,video/manual_uploads/IMG_7635.MP4,2666764,
1f41cffbe631d72f0e927ce316eef9ec153c7587,DELETE,regular-file,video/manual_uploads/IMG_7636.MP4,3285399,
ac59753bd173e7dc6e403603ca4e8b2841c21672,DELETE,regular-file,video/manual_uploads/IMG_7637.MP4,6007014,
33642a832d583b46940a0e5f3470c0dc8220851b,DELETE,regular-file,video/manual_uploads/IMG_7638.MP4,1936888,
5e128df566d2d92c3e6fd972fd53b21595dcee51,DELETE,regular-file,video/manual_uploads/IMG_7639.MP4,5010660,
c1429637b4d4ddd3080c194d465dc24b59d419ac,DELETE,regular-file,video/manual_uploads/IMG_7640.MP4,3882974,
4c3f55c5b3191d5f2ceebaf6e72ee9b61c409401,DELETE,regular-file,video/manual_uploads/IMG_7641.MP4,4594219,
9fe648e5d0f4a1b22b52c07601c958895fe2b56c,DELETE,regular-file,video/manual_uploads/IMG_7642.MP4,4134558,
2c8a56a8ad7777ded5c05814ce2c183136d0b45f,DELETE,regular-file,video/manual_uploads/IMG_7643.MP4,6094041,
260c7d75da582b760f281add530e15116d50b943,DELETE,regular-file,video/manual_uploads/IMG_7644.MP4,3531150,
c7f7a56f4e2e93b812a7809451ef1c5f58f6bc65,DELETE,regular-file,video/manual_uploads/IMG_7645.MP4,4694685,
8cbe9845769d55941b8b7e4afda9f41131fcc015,DELETE,regular-file,video/manual_uploads/IMG_7646.MP4,4736709,
d75a4fd20b4e81b5526843cd7ab0e479049e7638,DELETE,regular-file,video/manual_uploads/IMG_7647.MP4,4786461,
62c328c886651c1393655d0dbe282508a184f433,DELETE,regular-file,video/manual_uploads/IMG_7648.MP4,3879556,
7df358f1c55a12d806c9fadc266ebcc853911fe6,DELETE,regular-file,video/manual_uploads/IMG_7649.MP4,3685753,
bac9f4047676af222d2b03d276150510f8e13162,DELETE,regular-file,video/manual_uploads/IMG_7650.MP4,3561347,
a2c0ac24c45c7cd67a96b0d86eb56437ae9a44c4,DELETE,regular-file,video/manual_uploads/IMG_7651.MP4,1222926,
9cc60d70b7d6644b990e93094dc70761e885a496,DELETE,regular-file,video/manual_uploads/IMG_7652.MP4,8064229,
71a0b001726fdbafe4047d4d3dd1c4e19b3ebd86,DELETE,regular-file,video/manual_uploads/IMG_7653.MP4,5943504,
567b76562e41f16ad355d80ce93f3c80a15f028d,DELETE,regular-file,video/manual_uploads/IMG_7654.MP4,6444673,
75128ca364eb79b1df585f80189a32f25eec35ed,DELETE,regular-file,video/manual_uploads/IMG_7655.MP4,1704896,
5aaedeac0a37976d8f35562f11e4044594802f7a,DELETE,regular-file,video/manual_uploads/IMG_7656.MP4,1848283,
6116ac30e038190cf13907f9adc0642138aa4258,DELETE,regular-file,video/manual_uploads/IMG_7657.MP4,5096626,
f255c15fd118dac5d826aca556b9f609857fb2fd,DELETE,regular-file,video/manual_uploads/IMG_7658.MP4,4110263,
ec3de373df4b9a39b5f027dd57fb7449401e2871,DELETE,regular-file,video/manual_uploads/IMG_7659.MP4,4439789,
8ef08c6374f02a9d99eb4af055258812fc0c929e,DELETE,regular-file,video/manual_uploads/IMG_7660.MP4,6063968,
6d33326c0d36c9c426cb9ca6e0bac94abe5a1aef,DELETE,regular-file,video/manual_uploads/IMG_7661.MP4,3549803,
5908ac2dec4d1a7c3ddae88854635c35f121717d,DELETE,regular-file,video/manual_uploads/IMG_7662.MP4,5439851,
92e66c51a27465b053402a208dd0755bb2ca049a,DELETE,regular-file,video/manual_uploads/IMG_7663.MP4,3789809,
1abd3a0e72ed2ab2649531abbce7837d2d373989,DELETE,regular-file,video/manual_uploads/IMG_7664.MP4,3847461,
428bc12fd7f6de78a0a7e3cc8f6863bedcd85e20,DELETE,regular-file,video/manual_uploads/IMG_7665.MP4,4705161,
661496c9db5934f037955ca09567d6028c24b305,DELETE,regular-file,video/manual_uploads/IMG_7666.MP4,3168797,
d91c5f9d36a005fbb558368a6677481eef7e993e,DELETE,regular-file,video/manual_uploads/IMG_7667.MP4,2745325,
cbb93b7b08d2af11273ecd709c895d222d6fe46a,DELETE,regular-file,video/manual_uploads/IMG_7668.MP4,4416462,
af9fbc2e5af756f8cbfdccdcb646c3a6de5b9d20,DELETE,regular-file,video/manual_uploads/IMG_7669.MP4,3712347,
e045d77246d1521a37a3ffd554caf404bc343179,DELETE,regular-file,video/manual_uploads/IMG_7670.MP4,5008038,
5c6d9c13b3c1876e11a143595c0dbd8a34431717,DELETE,regular-file,video/manual_uploads/IMG_7671.MP4,4281436,
4237e8a2efe770178fbc7c7ed2b999eb2a3903ee,DELETE,regular-file,video/manual_uploads/IMG_7672.MP4,2873531,
0150737e6a95805883bb478d490e447f5906b029,DELETE,regular-file,video/manual_uploads/IMG_7673.MP4,4027577,
77dd76754aad41f97d6de1a82ea0d9062ffaf104,DELETE,regular-file,video/manual_uploads/IMG_7674.MP4,2771078,
f4d82e50ada6b516a1d4551f8f502b774a24d9e9,DELETE,regular-file,video/manual_uploads/IMG_7675.MP4,3768333,
3bbfe8beda3944fb08d125e8bbeb0a7805a6a8ed,DELETE,regular-file,video/manual_uploads/IMG_7676.MP4,2426806,
77939f353c9758167fa2263ad45ddae1c6d6c323,DELETE,regular-file,video/manual_uploads/IMG_7677.MP4,2504882,
bfa9f00755645ea5820006c347c418fcb96740e3,DELETE,regular-file,video/manual_uploads/IMG_7678.MP4,4822147,
10b283e330cda4debe4a1213bb5ad7db0c7e3e52,DELETE,regular-file,video/manual_uploads/IMG_7679.MP4,5378824,
804c7e798ab293d93e2158ddc3d71f45f8068177,DELETE,regular-file,video/manual_uploads/IMG_7680.MP4,4761781,
94ad1fc0ea7475bd2e031be585de519a7eec80b3,DELETE,regular-file,video/manual_uploads/Scrimmage 2 - Part 1.MP4,134,
89b3dc5a34dffe835e815460d819e524b3410920,DELETE,regular-file,video/manual_uploads/Scrimmage 2 - Part 2.MP4,134,
